id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
6002876,Hollywood Blvd 2 Bedroom Loft,30984490,Krystal,,Hollywood,34.10207516844487,-118.3416618976784,Private room,75,2,6,2015-10-29,1.29,1,365
5060900,Your Silver Suite on Hollywood Blvd,9890120,Ashley,,Hollywood,34.100934303942196,-118.31008886346338,Entire home/apt,109,5,8,2015-12-23,0.83,1,52
2635631,Bedroom in Hollywood with Parking,6514112,Jason,,Hollywood,34.09175099369266,-118.33875037530244,Private room,65,2,51,2015-12-19,2.41,1,239
9980859,Modern Bedroom in Hollywood,5400725,Taylor,,Hollywood,34.102563503461035,-118.31560451064256,Private room,75,1,1,2015-12-29,1,3,143
3627815,Charming room with bathroom ,18276014,Esra,,Hollywood,34.094745140844026,-118.3519318285127,Private room,80,1,13,2015-09-27,0.75,2,365
5708925,"Private Bedroom, private Bath! ",15901409,Laura,,Hollywood,34.08575583107096,-118.3348281294579,Private room,200,1,0,,,1,365
1803151,Great little spot in West Hollywood,9448346,M.J.,,Hollywood,34.09495211140907,-118.35415803762803,Private room,95,1,0,,,1,365
7772486,Hollywood Retreat - Amazing Views!,283229,Amanda,,Hollywood,34.09768360765293,-118.31378772987597,Entire home/apt,99,1,7,2015-12-30,2.16,2,317
7459016,Cozy and Private living space,7020797,Jamie,,Hollywood,34.09312219896196,-118.31751115304841,Private room,175,3,0,,,1,365
6236741,Hollywood Office Studio,3661208,O.,,Hollywood,34.09600312518853,-118.34482167094235,Private room,50,1,0,,,1,153
8342315,Hollywood View Tower 2,24559311,Nomad Dwelling,,Hollywood,34.100843664981724,-118.31331463281752,Entire home/apt,220,1,9,2015-12-15,2.73,4,228
8307021,Private Room + Bath + Gay Friendly,110644,Anders Lykke,,Hollywood,34.09306009672144,-118.33556386480691,Private room,65,1,14,2015-12-12,3.85,1,74
5129843,MODERN LUXURY HOLLYWOOD CONDO,11704942,Nick,,Hollywood,34.097585425701446,-118.3153238835186,Entire home/apt,99,1,55,2015-12-10,4.90,5,313
5456061,Remodeled clean quiet guest house,971104,Jeff,,Hollywood,34.08773078550928,-118.31077568067597,Entire home/apt,125,1,11,2015-12-04,1.18,1,245
6484651,Live like a Hollywood Celebrity!,4158694,Alex,,Hollywood,34.10453043317797,-118.32153543766677,Entire home/apt,70,1,30,2015-12-18,4.09,4,326
9667897,Hollywood View Tower 3,24559311,Nomad Dwelling,,Hollywood,34.10175243063241,-118.3149394707555,Entire home/apt,135,1,2,2015-12-26,2,4,343
7716439,Beautiful Private Hollywood Bedroom,37140681,Joseph,,Hollywood,34.094493149082865,-118.33799056300573,Private room,100,3,2,2015-08-15,0.40,2,0
769570,Hollywood Hills Hotspot Haven,4059702,Shelby,,Hollywood,34.103710043056175,-118.3158527281029,Private room,69,1,74,2015-12-15,2.16,2,335
7352628,BEST CHEAP apt in hollywood(prking),35676838,Cong,,Hollywood,34.10429375579114,-118.33275690246427,Private room,75,1,15,2015-12-21,2.74,1,0
10275196,Nice Private Room in Hollywood,12089464,Çağdaş,,Hollywood,34.10276337293783,-118.34236032260067,Private room,60,1,0,,,2,364
9465261,Beautiful Studio in West Hollywood,49052067,Juan,,Hollywood,34.100298699819696,-118.35035066705848,Entire home/apt,77,1,0,,,1,53
6372642,Charming 30's Spacious Apartment,10340307,Lukas,,Hollywood,34.10490134660927,-118.32082604640557,Entire home/apt,99,1,10,2015-12-21,1.46,1,358
6076210,Beautiful Master Bedroom w Bathroom,16312351,Tina,,Hollywood,34.10425654978192,-118.33647220086705,Private room,100,1,0,,,1,0
9532813,Modern Hollywood Apartment,6779969,Spencer,,Hollywood,34.094058934233566,-118.31416917114466,Entire home/apt,89,3,1,2015-12-23,1,1,347
8599538,excelente apartamento con vista,45255018,Apdala,,Hollywood,34.10108808668284,-118.31567940737351,Entire home/apt,100,7,1,2015-11-03,0.48,1,333
7749690,Hollywood Highrise 360 Views,40602933,Errol,,Hollywood,34.09902940572218,-118.31553249303865,Entire home/apt,145,2,8,2015-12-22,1.71,1,127
8666813,Welcome To Simone's Place!,10913039,Simone,,Hollywood,34.10152767763415,-118.3138887749637,Entire home/apt,89,1,18,2015-12-20,6.35,1,340
2144103,European Designer Hollywood Oasis 4,4105832,Adriana,,Hollywood,34.083610599623675,-118.34310489866894,Private room,125,2,25,2015-10-30,1.16,4,307
9795943,Now Listed Chic Craftsman Hollywood,4656446,Air Concierge,,Hollywood,34.086334322414196,-118.311239902889,Entire home/apt,163,5,0,,,11,11
5824790,Hollywood Spacious Duplex,2918489,Liz,,Hollywood,34.0861040816493,-118.31312211411918,Entire home/apt,150,2,13,2015-12-05,1.55,5,349
6847634,Spacious Hollywood Studio,10107225,Stevie,,Hollywood,34.100589643309725,-118.31093890199568,Entire home/apt,100,1,2,2015-09-07,0.45,1,175
6451564,Studio heart of Hollywood,33688295,Emily,,Hollywood,34.10263100098239,-118.33564062033146,Entire home/apt,95,1,44,2015-12-31,5.92,1,112
9278242,Winter Special: No Cleaning Fee,17800236,Andrew,,Hollywood,34.104394645662346,-118.33497015230807,Entire home/apt,135,3,0,,,2,364
8411586,"Clean & Cute Room, Heart of Weho",4164174,Genie,,Hollywood,34.09482864314725,-118.36070632865786,Private room,80,3,0,,,2,365
9774518,Duplex in Heart of Hollywood,37431289,Jonathan,,Hollywood,34.09785004210272,-118.33941700542272,Private room,99,1,0,,,1,5
9194248,Comfortable & Private Gated,36345666,James,,Hollywood,34.09537556344299,-118.32051155907577,Private room,100,2,0,,,1,89
8300584,Private Room in Heart of Hollywood,43765623,Katya,,Hollywood,34.09301032755757,-118.33708941320003,Private room,65,1,0,,,1,323
7601482,☞Classic Hollywood Hills 1BR☜,37273213,Duncan,,Hollywood,34.1046090377438,-118.33399441260597,Entire home/apt,140,1,17,2015-12-06,3.31,3,361
9755409,studio apartment w/parking permit,23750383,Sabina,,Hollywood,34.105165830031005,-118.33322997948198,Entire home/apt,95,1,0,,,1,7
3464070,HOLLYWOOD CENTRAL walk to METRO # 1,17453250,Ashley,,Hollywood,34.101114244012024,-118.31132192423148,Entire home/apt,85,1,2,2015-12-26,0.14,2,365
7904509,"Hollywood, your private room awaits",38990538,Phillip,,Hollywood,34.083690800579696,-118.32558570508897,Private room,38,1,22,2016-01-02,5.89,2,199
8508019,"Bright, Airy, Spacious, Perfect 1BR",2930762,Jessie,,Hollywood,34.09455279028934,-118.35263205987837,Entire home/apt,158,1,3,2015-11-16,1.08,1,274
7973973,Luxury Modern Hollywood Studio,37632600,Olya,,Hollywood,34.10442551702096,-118.3235601759877,Entire home/apt,99,1,31,2015-12-28,7.05,2,352
3304579,Hollywood Walk 2 Walk of Fame +PARK,5791397,Bruno,,Hollywood,34.10512277492726,-118.33287477856139,Entire home/apt,120,4,33,2015-11-03,2.04,2,104
4016851,Cozy Hollywood Bedroom,20828139,Steve,,Hollywood,34.09992038185176,-118.32090149479146,Private room,49,1,106,2015-12-30,6.60,2,341
9235081,2 BEDROOM IN THE HEART OF HOLLYWOOD,48002752,Gary,,Hollywood,34.10510135631979,-118.33714167005301,Entire home/apt,89,1,5,2015-12-29,3.57,1,234
8581135,Charming Studio on Melrose,45161367,Skylar,,Hollywood,34.08466038929378,-118.31232999636434,Entire home/apt,65,1,2,2015-10-13,0.65,1,73
9762876,West Hollywood Room For Rent,46666154,Liz,,Hollywood,34.096827787313785,-118.34744129755788,Private room,79,1,0,,,1,336
9184938,Resort Style W Hollywood apartment!,16963202,Sally,,Hollywood,34.10150401098127,-118.30990165983575,Entire home/apt,190,1,0,,,6,365
8365721,Charming 1bedroom Spanish castle,15113057,Alexis,,Hollywood,34.100857985872956,-118.31481757211502,Entire home/apt,95,3,2,2015-09-19,0.55,1,365
2865671,Large 2 Bed- 2Bath POOL/GYM,12545869,,,Hollywood,34.09844600794118,-118.34790441789752,Entire home/apt,200,1,52,2015-12-24,2.72,1,332
3442098,Cathedral Ceilings and Canyon Views,3911724,,,Hollywood,34.09808583791186,-118.34484366164092,Private room,110,1,0,,,1,365
4737118,Luxury Penthouse rooftop deck view,4119851,,,Hollywood,34.09924622944294,-118.34464628844886,Private room,39,2,3,2015-01-12,0.24,2,182
6191756,2BR/2BA Hollywood&Highland,16718741,,,Hollywood,34.10283487709666,-118.33666883909187,Entire home/apt,239,2,3,2015-08-20,0.40,4,365
8052300,Large 2 bedroom with amazing views.,39937365,,,Hollywood,34.09832327960941,-118.35032356387113,Entire home/apt,200,2,0,,,4,365
8886340,Luxurious Bedroom Innformal,46433384,,,Hollywood,34.10325114212195,-118.3370198167217,Entire home/apt,130,1,8,2015-12-11,3.81,1,333
9669255,Dream Location in Hollywood,7206100,Gatz,,Hollywood,34.10088435041775,-118.34444542375005,Private room,100,3,0,,,2,365
5374086,The best 2 BDR in Hollywood  #202,8258320,,,Hollywood,34.08627369179365,-118.33787323911147,Entire home/apt,130,28,40,2015-12-29,3.92,7,131
65763,True Hollywood Experience Furnished,3967730,,,Hollywood,34.103624894207364,-118.3389351463313,Entire home/apt,99,14,7,2015-12-02,0.16,2,333
8191155,Renovated Craftsman in Hollywood,1330421,Elizabeth,,Hollywood,34.0942279548384,-118.31393058893386,Entire home/apt,200,5,0,,,1,97
8250567,Master Bedroom in Hollywood w/Cat!,10266559,Justin,,Hollywood,34.09563694020731,-118.32532926438913,Private room,65,1,0,,,1,63
2532602,Cozy Private Room in WeHo,12970911,Kasi,,Hollywood,34.10076187756301,-118.35348876818233,Private room,88,14,0,,,1,365
7052558,Brand New TOWNHOME-Hollywood,36987052,Jay,,Hollywood,34.10191519741975,-118.31231428727628,Private room,1500,1,0,,,1,365
2989556,"Fabulous, Sunny Studio in Hollywood",10387430,Toni,,Hollywood,34.1017181191173,-118.31170302195176,Entire home/apt,105,3,4,2014-08-27,0.23,1,334
9461699,"1 Bedroom + living room, Hollywood",49030688,Carol,,Hollywood,34.10128929432867,-118.31337295165942,Entire home/apt,79,1,0,,,1,23
6814491,Beautiful + Chic Hollywood Getaway,33982216,Sergio,,Hollywood,34.1027821026138,-118.34110478537542,Entire home/apt,139,1,38,2015-12-12,5.73,7,335
10186452,2 bdrm w/ 4 beds perfect 4 tourists,14382631,Patricia,,Hollywood,34.09687472384283,-118.32359322558928,Entire home/apt,155,1,0,,,1,362
3083901,1+1 TV&Wifi& Parking in Hollywood  ,7546329,,,Hollywood,34.10113204904741,-118.34359257165666,Private room,89,1,2,2014-08-08,0.10,2,365
2182992,GORGEOUS 1+1 STE HEART OF HOLLYWOOD,70344,Duke & Van,,Hollywood,34.10326826905007,-118.3430130536494,Entire home/apt,129,1,49,2015-12-28,2.04,2,318
7344349,Honeyed Home in Larchmont Village,16130546,Ruth,,Hollywood,34.0840342296284,-118.31216850436758,Entire home/apt,88,1,3,2015-08-28,0.59,1,143
2489797,Charming Hollywood back-house,10263250,Kristina,,Hollywood,34.086937484398035,-118.32653372436144,Private room,55,2,1,2015-09-11,0.26,1,351
1641298,Westhollwood PrivateRoom w/ FullBR,7615885,Claudinha,,Hollywood,34.09109839335708,-118.33993384786781,Private room,62,1,6,2015-11-29,0.65,4,364
9776049,Fab Private room in Hollywood,50399505,Tina,,Hollywood,34.10005883859146,-118.34893340654395,Private room,95,1,0,,,1,332
3506387,Beautiful Charming Hollywood Home,9896673,Hollywood Home,,Hollywood,34.10084729353303,-118.35048984868217,Private room,75,1,1,2015-08-28,0.23,1,331
2943601,Bright Spanish Villa East Hollywood,5938237,Serena,,Hollywood,34.09834636582393,-118.31401055776261,Entire home/apt,125,3,0,,,1,365
10084894,NEW Hollywood Blvd Studio Apt.,51748499,Nancy,,Hollywood,34.101618893341445,-118.32193513632241,Private room,250,2,0,,,1,87
7367634,Wonderful 1Bdrm Close to Everything,13834943,Larissa,,Hollywood,34.09777895928726,-118.35449241311107,Private room,44,1,6,2015-12-23,1.20,1,191
9492444,West Hollywood 2/2 bed bath apt,49199545,Hanna,,Hollywood,34.09994122005968,-118.35018467209791,Private room,90,1,0,,,1,365
9865108,Hollywood Master w/ Private Bath,20536687,Sam,,Hollywood,34.10063428746756,-118.34342774808626,Private room,55,1,0,,,1,365
4688171,Charming Spacious One Bedroom,13163009,Nesma,,Hollywood,34.08735116679931,-118.31473944034451,Entire home/apt,90,1,2,2015-06-27,0.30,1,337
9607465,Stay in the Heart of Hollywood!!!!!,49713181,Vic,,Hollywood,34.10284367406065,-118.33653160817855,Private room,77,1,0,,,1,349
8509404,Spacious Private Room,44809006,Ana Franchesca,,Hollywood,34.09565415026554,-118.34385796762558,Private room,75,5,0,,,2,0
1292276,Weho Wanderlust Room & Private Bath,7026513,Laura,,Hollywood,34.09615973924474,-118.35157161702203,Private room,97,2,0,,,1,90
9348561,Extra Large Clean Dbl Bed w/ex sofa,48516062,Eddie,,Hollywood,34.090836789666994,-118.3217537804059,Private room,69,1,1,2015-11-22,0.70,1,364
8521514,Shared house w/private bedroom/bath,1508773,Denise,,Hollywood,34.08583614054744,-118.33734436658234,Private room,60,10,0,,,1,365
3264138,Private Rm In Gorgeous 2BR HW Home,16505894,Vanessa,,Hollywood,34.090437662770896,-118.33205808682672,Private room,68,1,2,2015-07-24,0.11,1,274
6600487,Hip 1bd apt. in WeHo,33671011,Ismini,,Hollywood,34.10146121808501,-118.35803543161855,Entire home/apt,102,1,14,2015-08-31,2.02,1,192
1928788,Large Bedroom for Rent Hollywood,97762,Christopher,,Hollywood,34.10249340244002,-118.33575925934574,Private room,60,1,0,,,1,365
4438365,I LOVE LA! SUNSET/HOLLYWOOD,19191383,Luke,,Hollywood,34.098015057761216,-118.3344790875752,Private room,53,7,5,2015-06-22,0.45,2,365
9304676,Private Double Room with En Suite,9250479,Gretchen,,Hollywood,34.1035099713856,-118.3418533097482,Private room,109,1,0,,,17,365
9276884,Hollywood apartment by walk of fame,48013559,Stephanie,,Hollywood,34.09835881291561,-118.34332721416214,Private room,65,1,0,,,1,365
9927130,Spacious double room with en suite.,19111817,Eleanor,,Hollywood,34.09522252192983,-118.34692042195486,Private room,49,5,0,,,1,3
10234906,Gorgeous private Bd/bath + balcony!,16253051,Sammy,,Hollywood,34.094866478995,-118.35610787197527,Private room,110,1,0,,,1,365
7733319,Shared Space in Heart of Hollywood,40639477,Ashley,,Hollywood,34.10356173060717,-118.31357027597183,Shared room,44,1,23,2015-12-30,5.07,1,332
6291538,Studio in the heart of Hollywood,25049102,Laurent,,Hollywood,34.10482445433439,-118.3336362196141,Entire home/apt,89,1,45,2015-12-17,5.67,1,358
5837549,Cute 1BD in Hollywood!,30305389,Jessy,,Hollywood,34.09035865523177,-118.3312187282943,Entire home/apt,65,3,4,2015-12-07,0.45,2,43
7536831,Share studio,39489266,Ariel,,Hollywood,34.09751915164515,-118.34988751425023,Shared room,25,1,0,,,1,119
196836,TpFlr 3b Hollywood Pvt Bath/Balcony,90686,Patrick,,Hollywood,34.0880119316857,-118.33311674769101,Private room,59,3,18,2013-08-28,0.35,1,179
1769817,Cozy Designer Studio,9297373,Nicki,,Hollywood,34.105097294513115,-118.3120891965805,Entire home/apt,85,1,14,2015-03-04,0.62,1,245
7078252,Beautiful & Cozy Hollywood Bungalow,37111625,Eric,,Hollywood,34.09349111721979,-118.32082636111903,Entire home/apt,99,1,27,2015-12-15,4.88,1,354
7547631,Hollywood Hotspot VII,13284034,Timothy,,Hollywood,34.09613004861574,-118.33044981990663,Entire home/apt,135,1,8,2015-10-18,1.49,4,365
6881700,Room for rent in Hollywood house,36059315,Cara,,Hollywood,34.08465921667261,-118.31474875919416,Private room,45,1,3,2015-10-20,0.45,1,15
5374712,Hollywood Cottage,20666868,Holly And Richard,,Hollywood,34.09804036370505,-118.32129962277166,Entire home/apt,175,2,44,2015-12-30,4.15,3,175
7734236,West Hollywood Private Room,2324191,Elisabeth,,Hollywood,34.09474336825512,-118.3501321119939,Private room,75,1,1,2015-12-02,0.94,19,0
9438205,Room for rent in the Heart of LA!!!,48900298,Nazzihusaini,,Hollywood,34.096509354264775,-118.35002573713419,Shared room,65,1,0,,,1,365
5221225,Cute Hollywood Hills Studio,14051889,Michelle,,Hollywood,34.10142803645464,-118.3569055503784,Entire home/apt,90,1,11,2015-12-21,1.09,1,275
1922590,"Convenience & Comfort Hollywood, CA",185067,Sunset Loft,,Hollywood,34.09931119925647,-118.31515647032505,Entire home/apt,121,2,8,2015-10-28,0.36,1,365
2095010,Weho/LA Bruce Willis' former pad!,10688795,Darwyn,,Hollywood,34.0985145605079,-118.35935918322939,Entire home/apt,99,1,5,2015-09-01,0.25,2,365
1312089,Beautiful Los Feliz Home with Pool,7129874,The Selwyns,,Hollywood,34.10516866249688,-118.31429778978553,Entire home/apt,450,3,11,2015-12-30,0.38,1,365
4589019,Cozy + Stylish 1BD in Hollywood!,5488673,Michelle,,Hollywood,34.10499532141204,-118.31423961614486,Entire home/apt,93,2,4,2015-12-08,0.31,1,0
7735030,Private Bdrm+Bathrm w/Free Parking,40652904,David,,Hollywood,34.10391677616071,-118.33222072405881,Private room,69,2,22,2015-12-21,5.08,2,235
3147627,ENTIRE 2 BEDROOM 1 BATHROOM APT!,6609493,Gabriel,,Hollywood,34.0876685209358,-118.34219553139977,Entire home/apt,150,2,37,2015-12-19,2.01,2,183
198613,Stylish Bungalow House-Melrose Area,969656,,,Hollywood,34.08716432834705,-118.34408335509971,Entire home/apt,92,2,13,2015-08-20,0.27,1,351
5376014,Boutique Style Home,27870802,Brian,,Hollywood,34.08575239789842,-118.31660963810839,Entire home/apt,165,2,4,2015-10-27,0.46,1,329
6228025,The Hotel California,700568,Leslie,,Hollywood,34.104214074997934,-118.3319964341577,Private room,69,3,7,2015-09-12,1.08,2,288
6031449,HOLLYWOOD WALK OF FAME SUITE+TICKET,29065360,,,Hollywood,34.103131919854626,-118.33370770894105,Entire home/apt,229,1,58,2016-01-01,6.85,4,299
5376324,HOLLYWOOD HIGHLAND - MODERN 1 BED,23126768,Emma,,Hollywood,34.10485537443698,-118.33746905145959,Entire home/apt,99,1,61,2015-12-19,5.85,10,316
9111959,Large and Chic 2 BD in Hollywood,33982216,,,Hollywood,34.0953501492659,-118.35109987021546,Entire home/apt,189,1,4,2015-12-19,2.45,7,312
5835385,2 Blocks-Hollywood/Sunset strip ,30291762,Terri,,Hollywood,34.099069532708015,-118.34392454139267,Private room,85,1,68,2015-12-10,7.39,1,342
7998947,Hollywood Actor's Bungalow,1097757,Mary,,Hollywood,34.08432671036913,-118.32180961126554,Entire home/apt,150,1,0,,,1,299
2166670,COOL+NEW+ WeHo area+WiFi+Air,1511369,D. Marilyn,,Hollywood,34.09386234757649,-118.3379054585467,Entire home/apt,109,3,79,2015-10-24,3.57,5,279
5050353,Hollywood Duplex & Private Garden,26074717,Nina,,Hollywood,34.09466166513054,-118.31956166252736,Entire home/apt,165,3,19,2015-12-29,1.86,1,139
921738,Hollywd BIG+MOD APT+3Beds+WiFi+A/C,1511369,,,Hollywood,34.094721939857905,-118.35559304017336,Entire home/apt,162,31,92,2015-11-13,2.65,5,353
8392896,Hollywood Private Master Suite,9168190,Michael,,Hollywood,34.09412958888705,-118.33109099969937,Private room,75,1,0,,,1,364
921737,Hollywood FABULOUS+WEHO+2BDRM+4beds,1511369,D. Marilyn,,Hollywood,34.09255863832993,-118.33973846476364,Entire home/apt,171,3,126,2015-12-16,4.03,5,303
8196372,Stay in the Heart of Hollywood,14056278,Rd,,Hollywood,34.100422916552446,-118.3270517462193,Entire home/apt,109,1,33,2015-12-23,8.84,1,327
5837163,Serene Griffith Park Apartment,30303076,,,Hollywood,34.103781549722086,-118.3135745806552,Entire home/apt,85,2,2,2015-12-25,0.79,1,30
5050859,Modern 1Bed/1bath in Hollywood ,22204088,Olga,,Hollywood,34.10488699755145,-118.33290928845454,Entire home/apt,130,1,19,2015-12-21,1.83,1,330
6492690,BRAND NEW LUXURY APT - SUNSET BLVD,33934280,Maria,,Hollywood,34.09624674065976,-118.35044367773517,Entire home/apt,120,5,10,2015-12-26,1.49,1,223
4795828,PRIME Hollywood Location Entire Apt,23717184,Marcia,,Hollywood,34.092043118040856,-118.33306234776066,Entire home/apt,99,1,51,2015-12-14,4.21,1,10
5796240,Hollywood Stars Apartment w/ 3 beds,12812866,B. Amazing,,Hollywood,34.09992441234047,-118.3312428300027,Entire home/apt,97,1,67,2016-01-02,7.15,3,323
5116621,Prime Hollywood studio ,26440484,Heather,,Hollywood,34.0876625867547,-118.32374392316333,Entire home/apt,85,2,61,2016-01-01,5.90,1,235
8655676,HOLLYWOOD - VIP 1 BED,23126768,Emma,,Hollywood,34.102479262098356,-118.33552779930956,Entire home/apt,109,1,10,2015-12-12,4.17,10,313
6886435,Best Location in Hollywood!,3433766,Ivan,,Hollywood,34.102120270863004,-118.34272611909103,Private room,49,1,55,2015-12-30,8.73,1,128
4396146,Best Hollywood Location with a View,5898642,Justin,,Hollywood,34.09739162112809,-118.31714927304476,Entire home/apt,99,1,43,2015-11-10,3.07,1,360
2561198,LOCATION! 2BD in Downtown Hollywood,1443295,Jacquie,,Hollywood,34.093158171062115,-118.32439164878504,Entire home/apt,85,2,84,2015-12-16,4.12,1,354
5838026,Comfy Couch in Hollywood!,30305389,Jessy,,Hollywood,34.09035487238387,-118.33166960611837,Shared room,40,1,28,2015-12-02,3.21,2,43
2102478,High Life in West Hollywood -2br/ba,1000609,T. D.,,Hollywood,34.096177309144956,-118.34764141624399,Entire home/apt,119,1,113,2015-12-21,4.60,5,75
3282171,Charming Studio Heart of Hollywood,16588103,Jim,,Hollywood,34.10518174329505,-118.33114061503845,Entire home/apt,120,2,10,2015-11-10,0.54,1,363
8525279,One Bedroom in the Heart of WeHo!,44536432,,,Hollywood,34.09516939572416,-118.35186885372443,Entire home/apt,90,1,7,2015-12-29,4.29,1,353
9186897,Entire Hollywood Walk Of Fame 1BR,15626262,,,Hollywood,34.10092340282141,-118.3278811139396,Entire home/apt,240,2,2,2015-12-30,1.50,1,364
5969549,Hollywood SuperHost for SuperGuests,21500995,Emilee,,Hollywood,34.10196625224443,-118.33059200818231,Entire home/apt,135,1,63,2015-12-29,7.19,1,355
785808,Hollywood Top Floor with a View!,4142763,Bill,,Hollywood,34.10471289608989,-118.32730254029352,Entire home/apt,100,2,16,2015-07-21,0.46,1,0
5668641,Room In the Heart of West Hollywood,28887545,Tansu,,Hollywood,34.09610786847777,-118.3516273138409,Private room,75,1,0,,,1,267
8656682,Private Master Room in Hollywood,45491420,Brenda,,Hollywood,34.09197374172878,-118.34247721193907,Private room,80,2,1,2015-11-28,0.81,1,44
8001348,Hollywood Hills View Luxury Suite,42238836,,,Hollywood,34.10440962577689,-118.33441933009188,Entire home/apt,139,3,0,,,1,365
5248997,Hollywood Artists Home,11854515,Melissa And Luke,,Hollywood,34.09239466043853,-118.33078399452195,Entire home/apt,185,2,18,2015-10-25,1.87,3,353
6467255,HOLLYWOOD Blvd 2BR Penthouse!,2108926,Shawn,,Hollywood,34.10270747318316,-118.33498661441425,Entire home/apt,259,1,34,2015-12-27,4.45,4,315
5838962,HOLLYWOOD JAMES DEAN SUITE +TICKETS,29065360,Michael,,Hollywood,34.10357449250839,-118.32986006426377,Entire home/apt,149,1,63,2015-12-30,6.92,4,327
7346352,Deluxe Poolside Studio w/ Parking!,6573093,Alex & Stuart,,Hollywood,34.10084546954529,-118.35160457981976,Entire home/apt,109,2,14,2015-12-25,2.55,1,73
9509109,Urban Cottage,2774628,Villa Delle Stelle,,Hollywood,34.09871247868823,-118.32126939406484,Entire home/apt,150,1,10,2015-12-29,7.14,5,365
10295553,Modern Studio by Walk of Fame,45941379,Kevin,,Hollywood,34.093384698619026,-118.33198160557954,Entire home/apt,89,1,0,,,3,14
9755017,for rent in the heart of Hollywood,37838407,Shahar,,Hollywood,34.10433456319779,-118.33212960733181,Entire home/apt,170,1,0,,,1,332
7543179,Experience a Hollywood Bungalow,39524647,John,,Hollywood,34.09549212616333,-118.34041365908578,Private room,45,1,0,,,1,186
9757103,Cosy Big Studio in Hollywood,33909349,Angelo,,Hollywood,34.100136441858105,-118.31745423824111,Entire home/apt,75,3,0,,,1,5
3938866,The Hollywood Angle,1216959,David,,Hollywood,34.093823790948,-118.3386366940146,Entire home/apt,215,3,6,2015-11-27,0.78,3,351
10295899,Bungalow w/ Pool in Celebrity Area,52966699,Jake,,Hollywood,34.09462202874749,-118.36137663514883,Entire home/apt,395,2,0,,,1,364
5774013,Spacious - Hollywood Walk Of Fame,11615105,Dave,,Hollywood,34.10229932492742,-118.3320028758688,Entire home/apt,149,1,58,2015-12-29,6.19,8,335
7346941,Hollywood Premier Location 1BD+1Prk,24534390,La,,Hollywood,34.10069613159752,-118.33937822689298,Entire home/apt,110,1,12,2015-10-31,2.26,7,355
4332304,Hollywood Sign view 2 bed apt!!!,12658759,Gus,,Hollywood,34.10104835666809,-118.31678890516439,Entire home/apt,237,1,12,2015-12-27,0.98,6,336
9116451,BEST CREATIVE HOLLYWOOD RETREAT,2862144,Dahlia,,Hollywood,34.10124326519954,-118.35720851870809,Entire home/apt,109,3,0,,,1,365
1383224,1920s Hollywood Private Studio,5047109,Jonathan,,Hollywood,34.103278482209696,-118.32694081611182,Entire home/apt,78,5,16,2015-12-26,0.55,1,133
3021638,Clean Safe & Quiet Hollywood Apt!!!,15397618,David (And My Girlfriend Bee)!,,Hollywood,34.104647442753866,-118.33244116095813,Private room,74,1,75,2015-12-10,4.74,1,363
9575273,Studio Apartment in Hollywood,19786760,,,Hollywood,34.08997751408262,-118.33030116550513,Entire home/apt,229,1,1,2015-12-30,1,1,90
9012403,STATE OF ART LUXURY HOLLYWOOD APT,45857274,Jennifer,,Hollywood,34.10170384269027,-118.32119748201978,Entire home/apt,220,1,2,2015-12-07,0.94,2,363
4916407,"Hollywood 1 bed apt, parking, gym",2419735,,,Hollywood,34.103856802898335,-118.3331375692108,Entire home/apt,90,2,2,2015-08-25,0.38,1,318
8461543,CHARMING HOLLYWOOD SIGN VIEW 1BR AP,17982407,Zafer,,Hollywood,34.10387158482881,-118.31551937940752,Entire home/apt,121,1,0,,,1,365
990469,Hollywood Bungalow at Sunset & Vine,5439540,Kathleen,,Hollywood,34.09310917260856,-118.32983576641061,Entire home/apt,85,2,4,2015-09-14,0.13,1,311
8068441,La Brea Photography Studio,10336413,You Me Him And Her,,Hollywood,34.085215280936744,-118.34379155574028,Entire home/apt,200,1,0,,,6,364
2432389,Bohemian Room wth View of Hollywood,12201603,Mark,,Hollywood,34.10487640298469,-118.33475995216322,Shared room,38,1,7,2015-10-13,0.34,2,365
9903501,"Hllywd Canyon w Pool,Jacuzzi,Hiking",2331850,Dan,,Hollywood,34.102043125844865,-118.34978291221563,Entire home/apt,102,1,5,2015-12-27,5,1,80
6364587,Luxury 2 bedroom unit w/ great view,33164991,,,Hollywood,34.100770405080425,-118.31862240572117,Entire home/apt,499,2,14,2015-09-27,1.83,2,365
1514927,Crashpad: Hollywood & Highland,2261741,Crashpad: Hollywood,,Hollywood,34.101268729675425,-118.34198054212106,Entire home/apt,120,2,116,2015-12-09,4.11,3,322
7350110,Hollywood Cottage Backhouse,304913,Lilli,,Hollywood,34.09777762258524,-118.33885533709498,Entire home/apt,120,1,4,2015-08-22,0.78,1,0
6364732,New 2 BD in Center of Hollywood,205467,Aimee,,Hollywood,34.09288248495745,-118.33517741291834,Entire home/apt,159,1,45,2015-12-29,5.92,1,321
8396445,Apartment in heart of Hollywood,44225924,Alli,,Hollywood,34.09364312145919,-118.32522983556828,Entire home/apt,92,1,0,,,1,365
7872231,COZY HOLLYWOOD LOFT,14721141,Tati,,Hollywood,34.09662491470613,-118.31166821639243,Entire home/apt,125,1,1,2015-08-17,0.21,3,363
