id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
9738070,Luxury house in  Beverly Hills!,50243381,Peter,,Beverly Crest,34.09679244559998,-118.40511848306372,Entire home/apt,280,1,2,2016-01-05,0.14,1,60
15701813,Cozy  canyon cottage,30773833,Steve,,Beverly Crest,34.10433452381436,-118.445166837744,Entire home/apt,112,1,2,2017-01-02,0.90,1,106
2988663,The BELAIR HOME UCLA RODEO SUNSET ,1271016,BelAir Loft UCLA Rodeo Dr. Sunset,,Beverly Crest,34.0997284032656,-118.44371831538156,Entire home/apt,200,2,15,2016-08-24,0.52,2,334
13004339,6bd Beverly Hills Mansion,48163360,Mary,,Beverly Crest,34.09998716852283,-118.42587121410773,Entire home/apt,10000,1,0,,,4,365
15045004,Peaceful Zen Retreat - Beverly Hills 90210 (3 Bed),18230756,Howard,,Beverly Crest,34.09755798833284,-118.43035205909236,Entire home/apt,695,3,5,2017-01-23,1.56,1,138
822169,Beverly Hills with Infinity Pool,4317352,Barry,,Beverly Crest,34.1118150957617,-118.43905557767141,Entire home/apt,1995,1,55,2016-07-17,1.07,1,365
7700771,Beverly Hills pool estate $ SPECIAL,28198191,Kristian,,Beverly Crest,34.11247719172946,-118.42423875610325,Entire home/apt,995,2,17,2016-11-20,1.02,1,365
4816682,Contemporary Beverly Hills Pad,18219698,Marcus,,Beverly Crest,34.09666023313182,-118.4222065216849,Entire home/apt,850,7,0,,,1,0
5412278,West LA BelAir Casita/Access/Relax/,28055240,Daniel,,Beverly Crest,34.097806543837166,-118.44164829366983,Private room,99,2,0,,,1,365
4029464,UNBELIEVABLE  LUXURY  HISTORIC  ESTATE!,10156476,Robert,,Beverly Crest,34.0990455725918,-118.42094208008064,Entire home/apt,10000,3,0,,,3,365
10392524,Beverly Hills Benedict Canyon Home,10363959,Briana,,Beverly Crest,34.098952751822345,-118.43420317121719,Entire home/apt,495,2,0,,,1,31
749702,Charming Bel Air Get Away ,3940325,Rainy And Michael,,Beverly Crest,34.09264995931181,-118.43877701094915,Entire home/apt,235,5,4,2013-09-13,0.08,1,0
1404538,Beverly Hills Home w/ Pool and Spa,1762495,Ravi,,Beverly Crest,34.095196477132916,-118.43556510430132,Entire home/apt,325,2,14,2016-07-31,0.63,2,90
11168745,BHR–Bel Air Da Vinci Suite,47211602,Bhr,,Beverly Crest,34.13043301114021,-118.44814622487208,Private room,5000,1,1,2016-02-13,0.08,17,365
15361823,Beverly Hills privacy,59031814,Victor,,Beverly Crest,34.11582950497063,-118.42655824673486,Entire home/apt,1200,7,0,,,1,365
15361199,Beverly Glen Canyon Country Cottage,16855065,Barbara,,Beverly Crest,34.10085282271902,-118.4443523781094,Entire home/apt,345,2,0,,,2,180
9647006,TONY DUQUETTE'S DAWNRIDGE,49878261,Hutton,,Beverly Crest,34.09697244796991,-118.4178187240438,Entire home/apt,2500,5,0,,,1,363
13066926,Private guest suite in prime BH,70087698,Stephanie,,Beverly Crest,34.097043441939036,-118.4220559657107,Private room,135,3,4,2017-01-02,0.55,1,362
12540864,BHR- Bel Air; DaVinci Suite,5554052,Antonio,,Beverly Crest,34.13042271330145,-118.44799157257715,Private room,2500,1,0,,,5,365
15579842,Beverly Hills resort living,78878895,Grace,,Beverly Crest,34.10684863495168,-118.40754872924937,Entire home/apt,250,5,7,2017-02-20,1.78,1,344
4937024,The Beverly Hills Mansion,5775149,Michael,,Beverly Crest,34.09723564144134,-118.42621550508997,Entire home/apt,1295,3,3,2017-02-19,0.12,3,365
12932198,Perfect Location with Stunning Views!,71002900,Kari,,Beverly Crest,34.101068506434444,-118.40285829442789,Entire home/apt,547,6,14,2017-02-02,1.53,1,182
13657090,The Beverly Hills Elite Villa,50999731,Elite Lux Life,,Beverly Crest,34.112710959941964,-118.42259794446456,Entire home/apt,2850,10,0,,,11,364
5395473,THE AMETHYST SUITE,1333891,Hedda+Cedric,,Beverly Crest,34.089603408116766,-118.43691063571185,Private room,200,1,7,2016-07-14,0.32,2,365
13324754,Bel Air Guest House w. Pvt. Entry + Parking,71252758,Matt,,Beverly Crest,34.09175467914132,-118.43756058542355,Entire home/apt,129,1,42,2017-02-26,5.50,1,313
13782898,Modern House with Panoramic Views - Private Road,24303784,Stuart,,Beverly Crest,34.117034900704354,-118.39198048027762,Entire home/apt,3288,5,0,,,1,277
7884102,1 bed guest house in Beverly Hills,41561579,Frida,,Beverly Crest,34.11638546339743,-118.39882942346195,Entire home/apt,150,5,7,2017-01-09,0.38,1,305
13193500,"Beverly Hills Italian Villa, Minutes from Rodeo Dr",73867493,Denise,,Beverly Crest,34.12455849295446,-118.43280098566778,Entire home/apt,2000,5,0,,,1,241
9391913,Quiet Retreat in Bel Air Hills,44438909,Ryan,,Beverly Crest,34.10830120401763,-118.4467064172594,Private room,80,1,3,2016-05-22,0.23,1,0
6703852,Private Beverly Hills Oasis,35091945,Max,,Beverly Crest,34.111795910798236,-118.40423248815753,Entire home/apt,999,2,4,2016-08-22,0.43,2,89
14238374,Beautiful 3 bedroom home in BH,14522379,Helen,,Beverly Crest,34.09693890370514,-118.43126047002032,Entire home/apt,1500,2,1,2016-08-07,0.14,4,364
13451676,Exotica Shangrila Beverly Hills Exclusive 90210!,6878448,Joe,,Beverly Crest,34.09322116774064,-118.4326791130301,Entire home/apt,495,2,15,2017-02-13,1.91,2,324
5720005,Stylish Cozy Oasis in Beverly Hills,29657869,Carol And Hank,,Beverly Crest,34.09646841771853,-118.42118202104437,Private room,140,2,31,2017-02-28,1.36,1,90
9087514,Private Apartment in the hills of Beverly Hills,47383302,Wally & Jose,,Beverly Crest,34.09947453626371,-118.40248894249395,Entire home/apt,98,2,47,2017-02-27,3.43,1,339
11552737,Luxury Bel Air Estate,5775149,Michael,,Beverly Crest,34.10846890304071,-118.44940588597908,Entire home/apt,795,3,2,2016-08-16,0.25,3,362
12794380,Amazing location in Beverly Hills,13669360,Gary,,Beverly Crest,34.111463036455454,-118.4041019031366,Private room,220,1,0,,,1,365
5781348,Beverly Hills Room w/ Pool and Spa,1762495,Ravi,,Beverly Crest,34.09483113124255,-118.43666547350584,Private room,150,2,0,,,2,365
10432936,Bed Hills Private 4 bedroom 3 bath,47734626,T James,,Beverly Crest,34.0998949746781,-118.40127253347846,Entire home/apt,499,14,3,2016-11-10,0.42,11,179
13118073,"Beverly Hills Estate Pool, Tennis & Jetliner Views",13641170,Eileen,,Beverly Crest,34.10199071297228,-118.41838067300502,Entire home/apt,1999,7,0,,,1,364
5058090,Luxury Guesthouse in Beverly Hills,26116584,Conchita,,Beverly Crest,34.12036797546264,-118.40325189095863,Entire home/apt,158,2,72,2017-02-13,3.33,1,316
9383472,Mid Century Modern Laurel Estate,48680009,David,,Beverly Crest,34.117471832375735,-118.39174172614929,Entire home/apt,1000,4,0,,,1,212
6031273,Hollywood Stars Tree house @ Beverly Hills 90210,4396675,Alex,,Beverly Crest,34.11259394390576,-118.43219113001044,Entire home/apt,575,3,21,2016-12-27,0.94,4,355
7939738,Private Suite in Beverly Hills,35661676,Cathrine,,Beverly Crest,34.12834917352643,-118.43548525694263,Private room,140,2,36,2017-02-05,1.98,1,336
13130794,Villa Elite Tiffany,50999731,Elite Lux Life,,Beverly Crest,34.114269011092254,-118.41605716591005,Entire home/apt,10000,5,0,,,11,177
12066922,Versace Villa - 90210 Saloon Suite,64226294,Christopher,,Beverly Crest,34.099134762321675,-118.43326179766353,Private room,150,1,2,2016-04-26,0.19,12,365
6627359,Beautiful Beverly Hills Estate,32810038,Ceylan,,Beverly Crest,34.09696864961078,-118.43445732830206,Entire home/apt,3000,5,0,,,6,365
15738299,Beverly Hills View Estate - 3 BED 3.5 BA Pool Home,94719542,George,,Beverly Crest,34.122151097891255,-118.42565589305543,Entire home/apt,350,2,11,2017-02-13,2.97,1,186
11874169,#61 Beverly Hills Mansion 6BR/8BR w/ Pool&Jacuzzi!,3947940,Sunny,,Beverly Crest,34.09694171107372,-118.41575860767188,Entire home/apt,2400,5,0,,,13,363
13960394,Beverly Hills Chateau,5775149,Michael,,Beverly Crest,34.1021570146077,-118.42434415849753,Entire home/apt,995,3,0,,,3,304
11344969,Beverly Hills Private Guest House,59398630,Jo Anna,,Beverly Crest,34.11769492080893,-118.43340195903174,Private room,350,1,0,,,1,363
6956124,Room for Rent in Canyon,36470786,Lisa,,Beverly Crest,34.10052104110779,-118.44226867602777,Private room,95,1,0,,,1,364
12525864,"Canyon,furnish suit near B/H Hotel",63542912,Miriam,,Beverly Crest,34.09476397065745,-118.42923422896881,Entire home/apt,89,3,0,,,1,90
4067400,Stunning Hillside Gem,21093028,Chad,,Beverly Crest,34.119120041147056,-118.42714581515511,Entire home/apt,1800,4,1,2015-10-22,0.06,8,364
14947276,Beautiful and cozy home in Beverly Hills!,10154655,Sky_LA,,Beverly Crest,34.115106326627696,-118.39939333009517,Entire home/apt,550,21,1,2016-09-28,0.19,10,364
14749713,"HIGH DESIGN Villa in Beverly Hills  with POOL,GYM",18660652,John,,Beverly Crest,34.094847401487044,-118.42506577677234,Entire home/apt,3999,1,0,,,4,189
14290875,Entertainment Dream Estate,87244329,Mike,,Beverly Crest,34.12844009102416,-118.42271261538275,Entire home/apt,3000,3,1,2016-08-18,0.15,1,364
8327016,Private room + bath in the hills,5112516,Kai,,Beverly Crest,34.10635679825717,-118.44685907973326,Private room,85,1,12,2017-02-27,1.17,1,329
11210689,Location Available: Bel Air Estate,47211602,Bhr,,Beverly Crest,34.129726901161256,-118.44813614525074,Entire home/apt,5000,1,0,,,17,365
8192831,Guesthouse w Private Entry,43211600,Susanne,,Beverly Crest,34.09714053581982,-118.40257361967345,Private room,200,2,32,2016-12-07,1.84,1,345
2228537,Tuscany In The Hills.,11373385,Jackie,,Beverly Crest,34.1291658111095,-118.408220994617,Entire home/apt,110,3,25,2016-02-29,0.68,1,291
12010033,Couch For Rent,25920798,Joshua,,Valley Village,34.158260140327116,-118.3923440213595,Shared room,65,1,0,,,1,365
12150447,1 Nice Bedroom Loft in Valley!,13312070,Ki,,Valley Village,34.16072731122657,-118.41152218603222,Entire home/apt,110,3,0,,,1,0
9821709,Cute Colonial Quiet Apartment,50590067,Sofia,,Valley Village,34.17074630226283,-118.3949262832107,Shared room,77,3,0,,,1,178
15024427,"Cozy spot with Easy Freeway Access, Pool & Gym",81666298,Christina,,Valley Village,34.15669083564255,-118.39617116679707,Private room,90,2,1,2016-12-27,0.45,1,88
237965,Cozy Studio with Private Entrance,1247836,Griselda,,Valley Village,34.16755952522513,-118.38802646530377,Entire home/apt,80,2,45,2015-05-23,0.69,1,365
11190879,"spacious room, perfect location!",15837816,Danilo,,Valley Village,34.160007659610194,-118.3951633097048,Private room,145,1,0,,,1,365
13551245,One Bedroom Resort Living!,17315270,Daniela,,Valley Village,34.1713330590691,-118.41202686602585,Entire home/apt,129,7,4,2016-10-07,0.52,4,71
14221019,"Private room, super convenient for travelers!",58274482,Daniel,,Valley Village,34.1589739147304,-118.40991063469757,Private room,65,1,2,2016-08-24,0.31,1,0
12106797,Shared space in a brand new 1 bed,35590709,April,,Valley Village,34.1563006780634,-118.39139475266852,Shared room,50,1,0,,,1,365
3521396,Beautiful Large 2BD/2Bath,7963180,Cameron,,Valley Village,34.171017600232595,-118.40196365087512,Entire home/apt,100,1,42,2017-02-12,1.33,2,273
2867967, A Home Away from Home !,14659815,Shaun,,Valley Village,34.167250080540306,-118.39236576958315,Private room,57,30,43,2016-12-19,1.25,1,179
7490398,Stylish Apartment - North Hollywood,39228685,Jackson,,Valley Village,34.16400973492915,-118.38944094361462,Private room,70,5,3,2017-02-25,0.16,1,89
4440059,Spacious cottage near NoHo Arts,7754504,Liana,,Valley Village,34.16853686532361,-118.38815538513921,Entire home/apt,115,2,88,2017-02-27,3.14,1,331
13156146,LITTLE BLUE DOOR,16755284,Amour,,Valley Village,34.17184348988541,-118.39366583119966,Entire home/apt,100,1,33,2017-02-26,3.79,1,321
245546,Lovely Central NoHo Top Floor Condo,1288263,Elyse & Hector,,Valley Village,34.1586884591178,-118.38207691155331,Entire home/apt,175,3,35,2017-01-04,0.54,2,177
13221242,Resort-Style Condo w/ Pool & Hot tub,12008966,Kimberly,,Valley Village,34.17122878724198,-118.40979861223907,Entire home/apt,125,4,0,,,1,0
5697772,Guest House with Large Yard,8425713,Janet,,Valley Village,34.15852115741367,-118.38678831989826,Entire home/apt,100,1,2,2017-01-01,0.54,1,336
6797961,"Private bedroom, TV, shared bath",22119010,Sheri,,Valley Village,34.15683831682615,-118.39971702727753,Private room,45,2,7,2017-02-12,0.36,2,322
1751569,Avail Jan14-Mar30 2017: Lovely Master Suite,4900215,Tracey,,Valley Village,34.15688556256776,-118.3843678574267,Private room,60,7,11,2015-03-06,0.35,1,114
5173709,Private large and relaxing bedroom,26758880,Diana,,Valley Village,34.166937275716926,-118.39337917952346,Private room,40,1,20,2017-01-18,0.79,1,329
4321766,Serene Master Suite + Private Bath,22439000,Jeff,,Valley Village,34.164001873778346,-118.41368354860147,Private room,70,2,7,2016-11-17,0.35,1,198
4436652,The Enchanted Manor  Hidden Oasis,60057,Georgia,,Valley Village,34.16580446701647,-118.4115808632888,Entire home/apt,395,2,0,,,2,365
13117571,LARGE PRIVATE MASTER BED AND BATH / 65 Night,10737151,Randi,,Valley Village,34.15701325490078,-118.39102326181349,Entire home/apt,65,1,33,2017-02-17,3.71,1,335
848816,"Bright, Spacious, Quiet in NoHo",4432030,Teresa,,Valley Village,34.16619428457143,-118.39201311785956,Private room,60,2,7,2017-02-10,0.48,1,87
8826797,2 bedroom Modern European NoHo home,9482698,Nancy,,Valley Village,34.165585201792446,-118.3856408004324,Entire home/apt,185,3,4,2017-02-25,0.41,2,317
5680865,MINI APARTMNT NEAR UNIVERSAL/HOLYWOOD TAKE A LOOK!,28349436,Richard,,Valley Village,34.15611852262393,-118.39041769598906,Entire home/apt,129,1,26,2017-01-15,1.19,4,335
1109548,"Spacious, clean and comfortable!",6090547,Bill,,Valley Village,34.16698025965908,-118.3937297261588,Entire home/apt,75,2,35,2017-01-07,0.83,1,311
16577739,Spacious & cozy living room!,21236506,Ashley,,Valley Village,34.160296906177315,-118.405619471125,Shared room,48,1,4,2017-02-25,2.86,1,362
5238571,Family Friendly Home Close To All,5380585,Michael,,Valley Village,34.16163221322901,-118.39926601329006,Entire home/apt,299,3,6,2016-10-08,0.24,1,279
9563333,BEAUTIFUL UPSCALE TOWNHOUSE IS IT!,48542890,Josh,,Valley Village,34.16119994886176,-118.40599912648354,Entire home/apt,105,14,1,2015-12-10,0.07,1,0
9496836,Cute 1 BR/1BA with Pool + Fireplace,49222639,Valeska,,Valley Village,34.171750861876355,-118.40063607499228,Entire home/apt,79,5,1,2016-12-27,0.45,1,0
5638447,Cozy Cottage North Hollywood,16021923,Giancarlo,,Valley Village,34.162756417394895,-118.38766432611598,Entire home/apt,118,5,13,2016-12-20,0.55,1,128
246346,Central NoHo Condo Ensuite Bedroom,1288263,Elyse & Hector,,Valley Village,34.15822254192853,-118.38201729969246,Private room,85,3,11,2015-08-26,0.17,2,319
15005451,"Modern, private guest house in prime location !!!",5111518,Will,,Valley Village,34.1706244377328,-118.39489249768246,Entire home/apt,165,2,1,2016-09-13,0.17,3,335
5787637,"Spacious, Gorgeous, Private RM + bath",3395285,Tal,,Valley Village,34.17028661260658,-118.39806272233332,Private room,70,2,12,2016-12-11,0.54,1,59
10069486,Beautifuk Lux Private 1BR,51669138,Jilene,,Valley Village,34.15908414785852,-118.40847475692351,Private room,100,3,0,,,1,0
1171311,"BEAUTIFUL, spacious private rm+bath",6412747,Chaim+Christina,,Valley Village,34.16570880444203,-118.40135009692456,Private room,65,2,22,2015-08-01,0.48,1,364
3049895,"Charming,Cozy with Int'l Flair Home",3403545,S,,Valley Village,34.17024153512899,-118.40357477270665,Entire home/apt,95,1,0,,,1,365
9298372,Charming & Bohemian Bungalow,4122691,Ashley,,Valley Village,34.16612961206902,-118.3847523438562,Entire home/apt,80,2,1,2016-01-03,0.07,1,0
4512418,Charming Studio,3974101,Bobby,,Valley Village,34.15959824587374,-118.38704132259267,Entire home/apt,90,2,102,2017-02-23,4.02,1,343
13557529,Cozy apt in Valley village for your stay ;-),78093505,Joy,,Valley Village,34.164943979829005,-118.4032748826768,Private room,60,2,4,2016-08-04,0.48,1,0
14932311,Cozy guest house private entrance.,93875638,Melissa,,Valley Village,34.16552055038894,-118.40919442554144,Private room,70,1,33,2017-02-25,5.66,1,158
15522950,Spacious Master Suite,15975859,Gonzalo,,Valley Village,34.167411019063074,-118.39746809545453,Private room,45,1,16,2017-03-01,4.62,1,112
6675519,Full + 2 twins + private full bath,22119010,Sheri,,Valley Village,34.15648072023098,-118.40026446743495,Private room,72,2,6,2016-10-24,0.29,2,346
6345881,Revamped One Bedroom Apartment,33051546,Sami,,Valley Village,34.16913919322373,-118.39793561113353,Entire home/apt,79,2,40,2017-02-27,2.29,3,327
8901752,VALLEY VILLAGE HOME,19358696,Melissa,,Valley Village,34.16146516734654,-118.41132085570624,Entire home/apt,450,1,0,,,1,0
1954679,Charming Guest House in Studio City,683979,Scott,,Valley Village,34.15630515621069,-118.39781650961335,Entire home/apt,80,4,24,2017-01-28,0.63,1,239
12254178,This Perfect LA spot has everything,65979346,Ricky,,Valley Village,34.15529415264923,-118.39278152422564,Shared room,92,1,0,,,1,0
15604399,Single room in a big building!,100585776,Daniel,,Valley Village,34.15839090985899,-118.39187457349351,Private room,70,7,1,2016-10-27,0.24,1,177
9115165,Condo / Studio City / 1 open BR,47498708,Brett,,Valley Village,34.15964102081146,-118.40422847710165,Private room,85,2,0,,,1,364
9114535,BEDROOM IN CHARMING APARTMENT,47416110,Celeste&Paul,,Valley Village,34.155907408001646,-118.38659997457997,Private room,90,3,0,,,3,364
8957332,"Cozy, Private Room with Entrance",4558646,Annie M.,,Valley Village,34.16207457986273,-118.38853684747058,Private room,75,2,1,2016-09-10,0.17,1,179
795769,Studio: Private Entry & Hot Tub,2334158,Daisy,,Valley Village,34.158381177989924,-118.39696977102415,Entire home/apt,73,1,58,2017-02-21,1.33,2,36
9480909,Moroccan suite w PRIV MARBLE BATH!!,21256,Stephanie,,Valley Village,34.15645644560928,-118.39418000062236,Private room,54,1,0,,,1,364
8105022,"Beautiful, comfortable & spacious!",41855620,Rachelle,,Valley Village,34.16410344419649,-118.41379783147173,Entire home/apt,100,4,3,2015-11-23,0.17,1,0
8985400,Private room in lovely condo,10490595,Lotti,,Valley Village,34.15554813109302,-118.39420802664765,Private room,60,1,11,2016-11-22,0.89,2,359
13278748,Newly Remodeled Wonderful 4Bd House in Studio City,74851739,Carly,,Valley Village,34.15678713417522,-118.40731591944372,Entire home/apt,225,2,12,2017-01-04,1.61,1,79
6854907,Casa Norte-Convenience & Comfort,29246160,Chris & Myday,,Valley Village,34.1705657838319,-118.40067093079433,Private room,55,1,14,2016-08-30,0.70,1,274
2856372,Detached Guest House,14602536,Scott,,Valley Village,34.15657916883248,-118.38367188758107,Entire home/apt,90,1,138,2017-02-12,4.04,1,353
2550816,N HOLLYWOOD HOME W/ POOL ,13059947,Richard,,Valley Village,34.16327024449871,-118.38930644066453,Entire home/apt,300,7,0,,,1,365
9080582,Private Bright & Clean Room/Ensuite,21235092,Brie And Andrew,,Valley Village,34.167419724692216,-118.40263637570618,Private room,50,1,22,2016-05-03,1.44,1,60
13910214,"Comfortable room, N. Hollywood",82503678,Peter & Lorraine,,Valley Village,34.16269207798137,-118.38439463118185,Private room,75,2,7,2016-10-09,1.00,1,365
1229132,"Charming home, fun & safe  location",1710696,Melissa,,Valley Village,34.163531125549476,-118.40346634153465,Entire home/apt,184,6,7,2016-10-21,0.31,1,198
1906632,Brookes L.A. Living,9895778,Brookshire,,Valley Village,34.1699206600195,-118.39232595303527,Entire home/apt,80,1,0,,,2,0
6800916,Amazing Mid-Century Mod Home & Pool,6349140,Dean And Amy,,Valley Village,34.15915635066186,-118.39049575364281,Entire home/apt,210,3,4,2017-01-02,0.20,1,0
1914817,Trendy North Hollywood- Bed/Bath,7963180,Cameron,,Valley Village,34.16949819148634,-118.4014970846169,Private room,54,1,59,2016-11-04,1.81,2,341
9793322,10 mins fr Universal Studios,49190668,Dwayne,,Valley Village,34.170366217643995,-118.40175505846075,Entire home/apt,65,1,5,2015-12-27,0.34,1,0
4090976,Bright Modern Lounge In NoHo City  ,21218065,Claudine,,Valley Village,34.163831325483436,-118.39123226863578,Private room,65,2,37,2016-11-26,1.26,1,329
15166475,"Comfy Queen bed close to Studio City, Noho",96239041,K,,Valley Village,34.16561476286525,-118.39189885401609,Private room,45,1,13,2017-02-07,2.53,1,31
10381814,Guest House + Hot Tub WOW!,2334158,Daisy,,Valley Village,34.15955916097564,-118.39442164161346,Entire home/apt,103,2,9,2016-12-14,0.88,2,37
5192524,LOS ANGELES / STUDIO CITY,583347,TwinPalms,,Valley Village,34.15587155777455,-118.39497653811627,Private room,40,28,7,2017-01-30,0.37,1,110
6688906,Charming Studio City Casita,15791331,Jessica,,Valley Village,34.1567982327348,-118.38296400135384,Entire home/apt,120,1,18,2016-12-26,0.89,1,365
5400221,Private bed and bath ,27993682,Jose,,Valley Village,34.16559244522191,-118.3947111564655,Private room,65,1,8,2016-02-25,0.34,1,60
9594744,Gorgeous Room in Huge LA House,49659488,Jacklyn,,Valley Village,34.16994007565476,-118.40989769289308,Private room,60,1,0,,,1,364
6642680,Private Room in fun & chill house,34703446,Olivera,,Valley Village,34.15921063565204,-118.39651229409326,Private room,50,7,0,,,1,0
13447913,Studio City amazing apartment.,50747532,Richard,,Valley Village,34.15599211800014,-118.3951121392552,Private room,75,1,6,2016-08-07,0.74,1,364
2118043,Luxury Los Angeles Retreat,10799610,Michael,,Valley Village,34.159384232940276,-118.4034560380524,Entire home/apt,450,4,4,2016-10-16,0.21,1,362
8211978,"Fort Alibi; one room or entire house, prices vary",43302756,Biff,,Valley Village,34.16234176018641,-118.40489042555716,Private room,135,1,3,2015-10-13,0.17,1,365
7621649,Beautiful 2 BR Home nr Univ Studios,18660559,Sandra & Matt,,Valley Village,34.157413283467676,-118.38601159967624,Entire home/apt,229,3,0,,,1,0
674784,Los Angeles Home Feels Like a Hotel,3426647,Pete,,Valley Village,34.1605221321858,-118.39994805802392,Entire home/apt,285,28,1,2015-08-15,0.05,1,149
15158227,Nice Studio,96168577,Lamar,,Valley Village,34.16673755786753,-118.3882777199383,Entire home/apt,50,1,0,,,1,161
7621382,"Living room airbed, wifi",36146674,Mary,,Valley Village,34.16616369429412,-118.39690605295895,Shared room,39,1,2,2015-08-16,0.10,1,0
3279987,Great bedroom for you!!,16578369,Jon,,Valley Village,34.15807146152955,-118.38723170029472,Private room,65,1,33,2017-03-01,2.02,1,365
6375988,COZY 3 BEDROOM 2 BATH ARTIST HOME NEAR EVERYTHING!,28349436,Richard,,Valley Village,34.156036496591156,-118.38926941776059,Entire home/apt,299,1,77,2017-02-25,3.56,4,323
6898642,2 UNIT HOME SLEEPS 10*  NEAR UNIVERSAL HOLLYWOOD,28349436,Richard,,Valley Village,34.15602280154066,-118.39029192311558,Entire home/apt,549,5,0,,,4,365
15680236,Peaceful NoHo Garden Bedroom,9482698,Nancy,,Valley Village,34.16481609959369,-118.38481239300636,Private room,75,2,0,,,2,83
6702276,Charming Room at The Blue House,31932355,Marie,,Valley Village,34.15824799492427,-118.39142859635278,Private room,50,1,11,2017-02-04,1.25,1,356
10501990,"Cool Building, Great neighbors",54146463,Jeff,,Valley Village,34.15674343251271,-118.40185164878709,Private room,38,1,0,,,1,365
14695558,Modern and spacious SoCal living,1657634,Ajay,,Valley Village,34.165976238481875,-118.3880451779475,Private room,82,1,2,2016-11-20,0.47,1,0
10633270,Private guest cottage Studio City,18283110,Jillian,,Valley Village,34.159257083975746,-118.41320285707751,Private room,75,3,6,2017-02-21,1.67,1,339
15333,The Enchanted Manor-Private Oasis,60057,Georgia,,Valley Village,34.16700821379396,-118.41117989825645,Entire home/apt,395,2,2,2016-10-26,0.30,2,345
2701715,Super-Cute Private Guesthouse ,4797064,Tanja,,Valley Village,34.161875689435014,-118.3927077350029,Entire home/apt,100,2,59,2017-02-02,1.70,1,349
14170332,SPACIOUS cinematic apartment central to ALL of LA!,10829939,Megan,,Valley Village,34.16633200069505,-118.39252592130563,Entire home/apt,150,2,2,2016-12-31,0.39,1,87
2420555,Private room in lovely condo,10490595,Lotti,,Valley Village,34.15573924254412,-118.3936773746105,Private room,60,1,2,2015-10-28,0.10,2,364
4076913,Spacious bedroom and bathroom w TV!,5959988,Jan,,Valley Village,34.166382067509204,-118.40107043077107,Private room,80,2,1,2015-04-04,0.04,1,365
7810637,A Charming House in Valley Village,27235056,Eli,,Valley Village,34.16222712925983,-118.40550910091522,Entire home/apt,300,3,0,,,1,0
7921940,Guest House,41728195,Bonnie,,Valley Village,34.16395724529528,-118.41161047329952,Entire home/apt,84,2,83,2017-02-20,5.97,1,337
14484192,1 Bedroom Apartment on border of Studio City,36043646,Michael,,Valley Village,34.160939713087004,-118.40564240361346,Entire home/apt,99,1,1,2016-08-17,0.15,1,363
1056644,Private Room /Bathroom in NoHo,190861,Mikey,,Valley Village,34.16756738496787,-118.38646923187702,Private room,68,1,12,2016-07-06,0.27,1,335
4984878,Huge Private Bed-Bath in Hollywood!,7454741,Michelle,,Valley Village,34.161522475403736,-118.39546516788546,Private room,88,1,19,2016-11-12,0.75,1,365
14091091,"Comfy room with kitchen, grill, pool & spa access",43524058,Andria,,Valley Village,34.156750480011056,-118.39438267384477,Private room,115,2,0,,,1,88
7148510,Cosy 1 BR Apartment,37435549,Suraiya,,Valley Village,34.16614736124883,-118.39281015572443,Entire home/apt,95,1,0,,,1,0
10620757,COZY STUDIO VILLA N HOLLYWOOD AREA,28349436,Richard,,Valley Village,34.15604080329078,-118.3902605696205,Entire home/apt,92,1,3,2016-02-29,0.24,4,365
8523559,Renovated Apt. In Valley Village,32021416,David,,Valley Village,34.16856593147317,-118.40170357449598,Private room,35,7,31,2016-08-30,1.91,1,0
15535688,Zen retreat in a beautiful California bungalow,4580310,Kim,,Valley Village,34.1585868558932,-118.40092264118665,Private room,75,1,26,2017-02-27,5.74,1,29
13044564,Private Room in Spacious Townhouse,3965941,Brandon,,Valley Village,34.17076860582237,-118.39239477924897,Private room,50,2,3,2016-08-01,0.38,1,0
3232204,Cozy Cabin overlooks Arts District,9041162,Nate,,Boyle Heights,34.036959694537465,-118.21769340345593,Private room,105,1,0,,,1,0
14575109,Lume Loft Photography/Video Studio,26688733,Rowan,,Boyle Heights,34.04134211779969,-118.22596450396536,Entire home/apt,750,1,0,,,1,176
11402432,3 mins to Union Station bunk bed #B,58481702,Alice & Vivian,,Boyle Heights,34.052838033875126,-118.2173635666616,Shared room,25,1,10,2016-10-15,0.85,19,365
11402440,3 mins to Union station bunk bed #C,58481702,Alice & Vivian,,Boyle Heights,34.05268719358253,-118.2187389982594,Shared room,25,1,17,2016-12-21,1.76,19,365
5292580,Cool Comfy Room near LAC+USC Hosp.,827395,Adreana,,Boyle Heights,34.0460144598685,-118.19518074513981,Private room,37,1,46,2017-01-03,1.93,3,335
4587199,Temporary Stay Downtown LA Adjacent,9492589,Jose,,Boyle Heights,34.05117262153453,-118.2213509860724,Private room,27,3,12,2016-06-21,0.45,2,2
11402302,3 mins to Union Station bunk bed #2,58481702,Alice & Vivian,,Boyle Heights,34.0534282322681,-118.21937965736834,Shared room,25,1,15,2016-10-19,1.36,19,365
4113255,6 bd 2 bth 2 kitchen home near DTLA,2308253,Vu,,Boyle Heights,34.047106424404326,-118.2218382847383,Entire home/apt,300,2,24,2017-01-29,0.87,8,279
